sample_idx,id,base_id,name_primary,base_name_primary,names,base_names,categories_list,base_categories_list,categories,base_categories,address_string,base_address_string,addresses,base_addresses,address_street,address_city,address_state,address_postcode,base_address_street,base_address_city,base_address_state,base_address_postcode,websites,base_websites,phones,base_phones,emails,base_emails,socials,base_socials,brand,base_brand,quality_score_names_base,quality_score_names,quality_diff_names,label_names,quality_score_addresses_base,quality_score_addresses,quality_diff_addresses,label_addresses,quality_score_categories_base,quality_score_categories,quality_diff_categories,label_categories,quality_score_websites_base,quality_score_websites,quality_diff_websites,label_websites,quality_score_phones_base,quality_score_phones,quality_diff_phones,label_phones,quality_score_emails_base,quality_score_emails,quality_diff_emails,label_emails,quality_score_socials_base,quality_score_socials,quality_diff_socials,label_socials,quality_score_brand_base,quality_score_brand,quality_diff_brand,label_brand,label_overall,quality_score_a,quality_score_b,quality_difference
153,562949957766446,562949960003296,Norauto,Norauto,{'primary': 'Norauto'},{'primary': 'Norauto'},"['brake_service_and_repair', 'auto_parts_and_supply_store', 'motorcycle_repair', 'tire_shop', 'bike_repair_maintenance', 'automotive', 'retail']","['brake_service_and_repair', 'auto_parts_and_supply_store', 'motorcycle_repair', 'tire_shop', 'bike_repair_maintenance', 'automotive', 'retail']","{'primary': 'brake_service_and_repair', 'alternate': ['auto_parts_and_supply_store', 'motorcycle_repair', 'tire_shop', 'bike_repair_maintenance', 'automotive', 'retail']}","{'primary': 'brake_service_and_repair', 'alternate': ['auto_parts_and_supply_store', 'motorcycle_repair', 'tire_shop', 'bike_repair_maintenance', 'automotive', 'retail']}","Avenida Río Boladiez, s/n, N-400, C.c. y de Ocio Luz Del Tajo, Toledo, 45007","Ctro.Cial. Y Ocio Luz Del Tajo, N-400 Av. Río Boladiez, S/N, Toledo, 45007","[{'freeform': 'Avenida Río Boladiez, s/n, N-400, C.c. y de Ocio Luz Del Tajo', 'locality': 'Toledo', 'region': '', 'country': 'ES', 'postcode': '45007'}]","[{'freeform': 'Ctro.Cial. Y Ocio Luz Del Tajo, N-400 Av. Río Boladiez, S/N', 'locality': 'Toledo', 'region': '', 'country': 'ES', 'postcode': '45007'}]","Avenida Río Boladiez, s/n, N-400, C.c. y de Ocio Luz Del Tajo",Toledo,,45007,"Ctro.Cial. Y Ocio Luz Del Tajo, N-400 Av. Río Boladiez, S/N",Toledo,,45007,['http://centro.norauto.es/centre/toledo-luz-del-tajo/334'],['https://centro.norauto.es/toledo/toledo/ctrocial-y-ocio-luz-del-tajo'],"[""925230673""]","[""925230673""]",,,,,{'names': {}},{'names': {}},0.8,0.8,0.0,2.0,0.39999999999999997,0.39999999999999997,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.32000000000000006,0.33,-0.009999999999999953
154,562949965527227,562949966372709,Firestone Complete Auto Care,Firestone Complete Auto Care,{'primary': 'Firestone Complete Auto Care'},{'primary': 'Firestone Complete Auto Care'},"['tire_shop', 'automotive', 'retail']","['tire_shop', 'automotive', 'retail']","{'primary': 'tire_shop', 'alternate': ['automotive', 'retail']}","{'primary': 'tire_shop', 'alternate': ['automotive', 'retail']}","83 Wolf Rd, Albany, NY, 12205","83 Wolf Rd, Albany, NY, 12205","[{'freeform': '83 Wolf Rd', 'locality': 'Albany', 'region': 'NY', 'country': 'US', 'postcode': '12205'}]","[{'freeform': '83 Wolf Rd', 'locality': 'Albany', 'region': 'NY', 'country': 'US', 'postcode': '12205'}]",83 Wolf Rd,Albany,NY,12205,83 Wolf Rd,Albany,NY,12205,['https://www.firestonecompleteautocare.com/new-york/albany/83-wolf-rd/'],['https://local.firestonecompleteautocare.com/new-york/albany/83-wolf-rd/?lw_cmp=IYP_DEX_ESS_16098'],"[""5186210128""]","[""5183753305""]",,,,,{'names': {}},{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.44000000000000006,0.45,-0.009999999999999953
155,08f1faea1a769db403fc9ae26e222fa5,1407374886536367,PicturePeople Fotostudio,PicturePeople Fotostudio Frankfurt-Berger-Straße,{'primary': 'PicturePeople Fotostudio'},{'primary': 'PicturePeople Fotostudio Frankfurt-Berger-Straße'},"['professional_services', 'event_photography']","['session_photography', 'gift_shop', 'business_management_services', 'photography_store_and_services', 'consultant_and_general_service', 'business_to_business_services', 'business_to_business', 'retail']","{'primary': 'professional_services', 'alternate': ['event_photography']}","{'primary': 'session_photography', 'alternate': ['gift_shop', 'business_management_services', 'photography_store_and_services', 'consultant_and_general_service', 'business_to_business_services', 'business_to_business', 'retail']}","Berger Straße 124A, Frankfurt am Main, 60316","Berger Str. 124A, Frankfurt am Main, 60316","[{'freeform': 'Berger Straße 124A', 'locality': 'Frankfurt am Main', 'postcode': '60316', 'country': 'DE'}]","[{'freeform': 'Berger Str. 124A', 'locality': 'Frankfurt am Main', 'region': '', 'country': 'DE', 'postcode': '60316'}]",Berger Straße 124A,Frankfurt am Main,,60316,Berger Str. 124A,Frankfurt am Main,,60316,['https://www.picturepeople.de/fotostudios/frankfurt/berger-strasse'],['https://www.picturepeople.de/fotostudios/frankfurt/berger-strasse'],"[""+496948008735""]","[""06948008735""]",,,['https://www.facebook.com/222433414832461'],,{'names': {'primary': 'PicturePeople-Fotostudios'}},{'names': {}},0.8,0.8,0.0,2.0,0.39999999999999997,0.39999999999999997,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.32000000000000006,0.33,-0.009999999999999953
156,08f489a2b26ea022033c99516fba1fde,562949963081374,Polansky Heating and Air,Polansky Heating & Air,{'primary': 'Polansky Heating and Air'},{'primary': 'Polansky Heating & Air'},"['hvac_services', 'contractor', 'home_improvement_store']","['hvac_services', 'air_duct_cleaning_service', 'appliance_repair_service']","{'primary': 'hvac_services', 'alternate': ['contractor', 'home_improvement_store']}","{'primary': 'hvac_services', 'alternate': ['air_duct_cleaning_service', 'appliance_repair_service']}","2000 W Loop 340, Waco, TX, 76712-6802","2000 W Loop 340, Ste 105, Waco, TX, 76712","[{'freeform': '2000 W Loop 340', 'locality': 'Waco', 'postcode': '76712-6802', 'region': 'TX', 'country': 'US'}]","[{'freeform': '2000 W Loop 340, Ste 105', 'locality': 'Waco', 'region': 'TX', 'country': 'US', 'postcode': '76712'}]",2000 W Loop 340,Waco,TX,76712-6802,"2000 W Loop 340, Ste 105",Waco,TX,76712,['http://www.polanskyheatingandair.com/'],['http://www.polanskyheatingandair.com/'],"[""+12542183321""]","[""2542183321""]",,,['https://www.facebook.com/309972535778605'],,,{'names': {}},0.8,0.8,0.0,2.0,1.0,0.7500000000000001,0.2499999999999999,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.4,0.040000000000000036
157,08f44d075801305e03fe2c0f3f1ad2d8,1407374886193582,Roper St. Francis Physician Partners,Roper St. Francis Physician Partners - Primary Care,{'primary': 'Roper St. Francis Physician Partners'},{'primary': 'Roper St. Francis Physician Partners - Primary Care'},"['hospital', 'doctor', 'family_practice']",['health_and_medical'],"{'primary': 'hospital', 'alternate': ['doctor', 'family_practice']}",{'primary': 'health_and_medical'},"5133 Rivers Ave, North Charleston, SC, 29406","5133 Rivers Ave, North Charleston, SC, 29406","[{'freeform': '5133 Rivers Ave', 'locality': 'North Charleston', 'postcode': '29406', 'region': 'SC', 'country': 'US'}]","[{'freeform': '5133 Rivers Ave', 'locality': 'North Charleston', 'region': 'SC', 'country': 'US', 'postcode': '29406'}]",5133 Rivers Ave,North Charleston,SC,29406,5133 Rivers Ave,North Charleston,SC,29406,['http://www.rsfh.com/partners/primary-care'],['http://www.rsfh.com/partners/primary-care/'],"[""+18437891786""]","[""8437891786""]",,,['https://www.facebook.com/205860863499887'],,,{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.44000000000000006,0.45,-0.009999999999999953
158,562949958223998,562949960294864,Outback Steakhouse,Outback Steakhouse,{'primary': 'Outback Steakhouse'},{'primary': 'Outback Steakhouse'},"['pub', 'bar', 'australian_restaurant', 'steakhouse', 'restaurant']","['pub', 'bar', 'australian_restaurant', 'steakhouse', 'restaurant']","{'primary': 'pub', 'alternate': ['bar', 'australian_restaurant', 'steakhouse', 'restaurant']}","{'primary': 'pub', 'alternate': ['bar', 'australian_restaurant', 'steakhouse', 'restaurant']}","1890 Sam Rittenberg Boulevard, Charleston, SC, 29407","1890 Sam Rittenberg Boulevard, Charleston, SC, 29407","[{'freeform': '1890 Sam Rittenberg Boulevard', 'locality': 'Charleston', 'region': 'SC', 'country': 'US', 'postcode': '29407'}]","[{'freeform': '1890 Sam Rittenberg Boulevard', 'locality': 'Charleston', 'region': 'SC', 'country': 'US', 'postcode': '29407'}]",1890 Sam Rittenberg Boulevard,Charleston,SC,29407,1890 Sam Rittenberg Boulevard,Charleston,SC,29407,[''],['https://locations.outback.com/south-carolina/charleston/1890-sam-rittenberg-boulevard?utm_medium=local_search&utm_campaign=website_cta&y_source=1_MTU1MDI0NTgtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D'],"[""8437638999""]","[""8437638999""]",,,,,{'names': {}},{'names': {}},0.8,0.8,0.0,2.0,0.9,0.9,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,1.0,0.42000000000000004,0.38,0.040000000000000036
159,08f2a3395d45999103be58738ba4f7e0,1125899908192295,Cumberland Farms,Cumberland Farms,{'primary': 'Cumberland Farms'},{'primary': 'Cumberland Farms'},"['convenience_store', 'gas_station', 'coffee_shop']","['convenience_store', 'gas_station', 'automotive', 'retail']","{'primary': 'convenience_store', 'alternate': ['gas_station', 'coffee_shop']}","{'primary': 'convenience_store', 'alternate': ['gas_station', 'automotive', 'retail']}","143 Bedford St, East Bridgewater, MA, 02333-1973","143 Bedford St, East Bridgewater, MA, 02333","[{'freeform': '143 Bedford St', 'locality': 'East Bridgewater', 'postcode': '02333-1973', 'region': 'MA', 'country': 'US'}]","[{'freeform': '143 Bedford St', 'locality': 'East Bridgewater', 'region': 'MA', 'country': 'US', 'postcode': '02333'}]",143 Bedford St,East Bridgewater,MA,02333-1973,143 Bedford St,East Bridgewater,MA,02333,['https://www.cumberlandfarms.com/'],['https://www.cumberlandfarms.com/stores/ma/east-bridgewater-2365?utm_source=bing&utm_medium=distrib&utm_campaign=bing-distrib'],"[""+15083781329""]","[""5083781329""]",,,['https://www.facebook.com/991174300930724'],,{'names': {'primary': 'Cumberland Farms'}},{'names': {}},0.8,0.8,0.0,2.0,1.0,0.7500000000000001,0.2499999999999999,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.4,0.040000000000000036
160,08fbee249bdb0db4032948c20a85120c,08fbee249bdb298e036305a04eab4b75,Waterquip Pumps and Irrigation,Waterquip,{'primary': 'Waterquip Pumps and Irrigation'},{'primary': 'Waterquip'},"['agricultural_service', 'plumbing', 'water_supplier']","['industrial_equipment', 'commercial_industrial', 'industrial_company']","{'primary': 'agricultural_service', 'alternate': ['plumbing', 'water_supplier']}","{'primary': 'industrial_equipment', 'alternate': ['commercial_industrial', 'industrial_company']}","110 Gwydir St, Moree, NSW, 2400","110 Gwydir St, Moree, NSW, 2400","[{'freeform': '110 Gwydir St', 'locality': 'Moree', 'postcode': '2400', 'region': 'NSW', 'country': 'AU'}]","[{'freeform': '110 Gwydir St', 'locality': 'Moree', 'postcode': '2400', 'region': 'NSW', 'country': 'AU'}]",110 Gwydir St,Moree,NSW,2400,110 Gwydir St,Moree,NSW,2400,['http://www.waterquipmoree.com.au/'],['http://www.waterquipmoree.com.au'],"[""+61267525077""]","[""+61267525077""]",,,['https://www.facebook.com/530821950634978'],['https://www.facebook.com/162474910454161'],,,0.8,0.8,0.0,2.0,0.9500000000000001,0.9500000000000001,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.39,0.44,-0.04999999999999999
161,281474980655201,562949963778585,"City View Plumbing, HVAC & Water Conditioning","City View Plumbing, Heating, & Air Conditioning","{'primary': 'City View Plumbing, HVAC & Water Conditioning'}","{'primary': 'City View Plumbing, Heating, & Air Conditioning'}","['hair_salon', 'nail_salon', 'hvac_services', 'plumbing', 'spas', 'beauty_and_spa']","['hvac_services', 'plumbing']","{'primary': 'hair_salon', 'alternate': ['nail_salon', 'hvac_services', 'plumbing', 'spas', 'beauty_and_spa']}","{'primary': 'hvac_services', 'alternate': ['plumbing']}","1880 W Wayzata Blvd, Long Lake, MN, 55356","1880 W Wayzata Blvd, Long Lake, MN, 55356","[{'freeform': '1880 W Wayzata Blvd', 'locality': 'Long Lake', 'region': 'MN', 'country': 'US', 'postcode': '55356'}]","[{'freeform': '1880 W Wayzata Blvd', 'locality': 'Long Lake', 'region': 'MN', 'country': 'US', 'postcode': '55356'}]",1880 W Wayzata Blvd,Long Lake,MN,55356,1880 W Wayzata Blvd,Long Lake,MN,55356,['https://cityviewplumbing.com/'],['https://cityviewplumbing.com/'],"[""9524738793""]","[""9524738793""]",,,,,{'names': {}},{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.44000000000000006,0.45,-0.009999999999999953
162,08f390cb1b4015a203636d915a9d5abe,562949964422451,Restaurante Casa Paco,Restaurante Casa Paco,{'primary': 'Restaurante Casa Paco'},{'primary': 'Restaurante Casa Paco'},"['restaurant', 'spanish_restaurant', 'tapas_bar']","['mediterranean_restaurant', 'tapas_bar', 'food', 'restaurant']","{'primary': 'restaurant', 'alternate': ['spanish_restaurant', 'tapas_bar']}","{'primary': 'mediterranean_restaurant', 'alternate': ['tapas_bar', 'food', 'restaurant']}","Plaza de Puerta Cerrada, 11, Madrid, 28005","Plaza de Prta. Cerrada, 11, Bajo, Madrid, 28005","[{'freeform': 'Plaza de Puerta Cerrada, 11', 'locality': 'Madrid', 'postcode': '28005', 'country': 'ES'}]","[{'freeform': 'Plaza de Prta. Cerrada, 11, Bajo', 'locality': 'Madrid', 'region': '', 'country': 'ES', 'postcode': '28005'}]","Plaza de Puerta Cerrada, 11",Madrid,,28005,"Plaza de Prta. Cerrada, 11, Bajo",Madrid,,28005,['http://www.casapaco1933.com/'],['http://www.casapaco1933.es/'],"[""+34913663166""]","[""913663166""]",,,['https://www.facebook.com/198976803582694'],,,{'names': {}},0.8,0.8,0.0,2.0,0.39999999999999997,0.39999999999999997,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.32000000000000006,0.33,-0.009999999999999953
163,08f1eb5ba8ba504603b783a90e1e34e9,562949966377071,Elettrauto Autoelettrica,Elettrauto Autoelettrica,{'primary': 'Elettrauto Autoelettrica'},{'primary': 'Elettrauto Autoelettrica'},"['automotive_parts_and_accessories', 'automotive_repair', 'automotive']","['auto_parts_and_supply_store', 'automotive', 'retail']","{'primary': 'automotive_parts_and_accessories', 'alternate': ['automotive_repair', 'automotive']}","{'primary': 'auto_parts_and_supply_store', 'alternate': ['automotive', 'retail']}","Viale 20 Settembre, 285, Carrara, 52, 54033","Viale XX Settembre, 285, Marina Di Carrara, MS, 54033","[{'freeform': 'Viale 20 Settembre, 285', 'locality': 'Carrara', 'postcode': '54033', 'region': '52', 'country': 'IT'}]","[{'freeform': 'Viale XX Settembre, 285', 'locality': 'Marina Di Carrara', 'region': 'MS', 'country': 'IT', 'postcode': '54033'}]","Viale 20 Settembre, 285",Carrara,52,54033,"Viale XX Settembre, 285",Marina Di Carrara,MS,54033,['http://www.elettrautoautoelettrica-carrara.it/'],['http://www.elettrautoautoelettrica-carrara.it/'],"[""+390585633544""]","[""0585633544""]",,,['https://www.facebook.com/370888993024264'],,,{'names': {}},0.8,0.8,0.0,2.0,0.5,0.5,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.3400000000000001,0.35000000000000003,-0.009999999999999953
164,281474979370088,281474980454563,"Weise Farms, The Shelf","Weise Farms, The Shelf","{'primary': 'Weise Farms, The Shelf'}","{'primary': 'Weise Farms, The Shelf'}","['farmers_market', 'retail']","['farmers_market', 'retail']","{'primary': 'farmers_market', 'alternate': ['retail']}","{'primary': 'farmers_market', 'alternate': ['retail']}","127 S Washington St, La Grange, TX, 78945","127 S Washington St, La Grange, TX, 78945","[{'freeform': '127 S Washington St', 'locality': 'La Grange', 'region': 'TX', 'country': 'US', 'postcode': '78945'}]","[{'freeform': '127 S Washington St', 'locality': 'La Grange', 'region': 'TX', 'country': 'US', 'postcode': '78945'}]",127 S Washington St,La Grange,TX,78945,127 S Washington St,La Grange,TX,78945,['https://weisefarms.wixsite.com/home'],['http://www.weisefarms.com/'],"[""9795407164""]","[""9795407164""]",,,,,{'names': {}},{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.44000000000000006,0.45,-0.009999999999999953
165,08f441ac6c684a2b03149e412abd3737,562949961390703,Alto Construction,Alto Construction,{'primary': 'Alto Construction'},{'primary': 'Alto Construction'},"['contractor', 'paving_contractor']",['recycling_center'],"{'primary': 'contractor', 'alternate': ['paving_contractor']}",{'primary': 'recycling_center'},"4102 Causeway Blvd, Tampa, FL, 33619-5124","4102 Causeway Blvd, Tampa, FL, 33619","[{'freeform': '4102 Causeway Blvd', 'locality': 'Tampa', 'postcode': '33619-5124', 'region': 'FL', 'country': 'US'}]","[{'freeform': '4102 Causeway Blvd', 'locality': 'Tampa', 'region': 'FL', 'country': 'US', 'postcode': '33619'}]",4102 Causeway Blvd,Tampa,FL,33619-5124,4102 Causeway Blvd,Tampa,FL,33619,['https://altoconstruction.com/'],['https://altoconstruction.com/'],"[""+18137513027""]","[""8137513027""]",,,['https://www.facebook.com/105357424904307'],,,{'names': {}},0.8,0.8,0.0,2.0,1.0,0.7500000000000001,0.2499999999999999,1.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,1.0,0.44000000000000006,0.4,0.040000000000000036
166,08f28dec4354270203936b319e65d7d8,562949958964965,Shoppers Drug Mart,Shoppers Drug Mart,{'primary': 'Shoppers Drug Mart'},{'primary': 'Shoppers Drug Mart'},"['pharmacy', 'cosmetic_and_beauty_supplies', 'convenience_store']","['pharmacy', 'drugstore', 'retail']","{'primary': 'pharmacy', 'alternate': ['cosmetic_and_beauty_supplies', 'convenience_store']}","{'primary': 'pharmacy', 'alternate': ['drugstore', 'retail']}","3387 David Ave, Coquitlam, BC, V3E 0K4","3387 David Avenue, Suite 102, Coquitlam, BC, V3E 0K4","[{'freeform': '3387 David Ave', 'locality': 'Coquitlam', 'postcode': 'V3E 0K4', 'region': 'BC', 'country': 'CA'}]","[{'freeform': '3387 David Avenue, Suite 102', 'locality': 'Coquitlam', 'region': 'BC', 'country': 'CA', 'postcode': 'V3E 0K4'}]",3387 David Ave,Coquitlam,BC,V3E 0K4,"3387 David Avenue, Suite 102",Coquitlam,BC,V3E 0K4,['https://www.shoppersdrugmart.ca/en/store-locator/store/2112/?utm_source=Facebook&utm_medium=lpm&utm_campaign=LPM_SDM'],[''],"[""+17782842701""]","[""7782842701""]",,,['https://www.facebook.com/377908622840239'],,{'names': {'primary': 'Shoppers Drug Mart'}},{'names': {}},0.8,0.8,0.0,2.0,0.85,0.9500000000000001,-0.10000000000000009,0.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.41000000000000003,0.44,-0.02999999999999997
167,08f2646a4c0c553203964bd31cbcec1e,562949955033525,Redbox,Redbox,{'primary': 'Redbox'},{'primary': 'Redbox'},"['clothing_rental', 'video_and_video_game_rentals', 'clothing_store']","['clothing_rental', 'clothing_store', 'rental_services', 'rental_kiosks', 'real_estate_service', 'kiosk', 'food', 'retail']","{'primary': 'clothing_rental', 'alternate': ['video_and_video_game_rentals', 'clothing_store']}","{'primary': 'clothing_rental', 'alternate': ['clothing_store', 'rental_services', 'rental_kiosks', 'real_estate_service', 'kiosk', 'food', 'retail']}","72 Airport Plz, Bethalto, IL, 62010","2 Plaza Dr, Bethalto, IL, 62010","[{'freeform': '72 Airport Plz', 'locality': 'Bethalto', 'postcode': '62010', 'region': 'IL', 'country': 'US'}]","[{'freeform': '2 Plaza Dr', 'locality': 'Bethalto', 'region': 'IL', 'country': 'US', 'postcode': '62010'}]",72 Airport Plz,Bethalto,IL,62010,2 Plaza Dr,Bethalto,IL,62010,['https://www.redbox.com/locations/illinois/bethalto/62010/43881'],[''],"[""8667332693""]","[""8667332693""]",,,,,,{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.44000000000000006,0.45,-0.009999999999999953
168,08f1e040c5c034a403d1b2a7d8a97f60,1407374890311513,Lidl,Lidl,{'primary': 'Lidl'},{'primary': 'Lidl'},"['supermarket', 'discount_store', 'shopping_center']","['supermarket', 'retail']","{'primary': 'supermarket', 'alternate': ['discount_store', 'shopping_center']}","{'primary': 'supermarket', 'alternate': ['retail']}","Neffova 299/1, Lipník nad Bečvou, 71, 751 31","Neffova 299, Lipník nad Bečvou","[{'freeform': 'Neffova 299/1', 'locality': 'Lipník nad Bečvou', 'postcode': '751 31', 'region': '71', 'country': 'CZ'}]","[{'freeform': 'Neffova 299', 'locality': 'Lipník nad Bečvou', 'region': '', 'country': 'CZ', 'postcode': ''}]",Neffova 299/1,Lipník nad Bečvou,71,751 31,Neffova 299,Lipník nad Bečvou,,,['https://www.lidl.cz/'],['https://www.lidl.cz/'],"[""+420210023400""]","[""210023400""]",,,['https://www.facebook.com/113312576971643'],,{'names': {'primary': 'Lidl Česká republika'}},{'names': {}},0.6,0.6,0.0,2.0,0.25,0.45000000000000007,-0.20000000000000007,0.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.24000000000000002,0.29000000000000004,-0.05000000000000002
169,1125899911381214,1407374890509239,Extended Stay America Select Suites - Atlanta - Chamblee,Extended Stay America - Select Suites Atlanta - Chamblee,{'primary': 'Extended Stay America Select Suites - Atlanta - Chamblee'},{'primary': 'Extended Stay America - Select Suites Atlanta - Chamblee'},"['resort', 'hotel', 'motel']","['resort', 'hotel', 'motel']","{'primary': 'resort', 'alternate': ['hotel', 'motel']}","{'primary': 'resort', 'alternate': ['hotel', 'motel']}","2877 Dresden Dr, Chamblee, GA, 30341","2877 Dresden Dr, Chamblee, GA, 30341","[{'freeform': '2877 Dresden Dr', 'locality': 'Chamblee', 'region': 'GA', 'country': 'US', 'postcode': '30341'}]","[{'freeform': '2877 Dresden Dr', 'locality': 'Chamblee', 'region': 'GA', 'country': 'US', 'postcode': '30341'}]",2877 Dresden Dr,Chamblee,GA,30341,2877 Dresden Dr,Chamblee,GA,30341,['https://www.extendedstayamerica.com/hotels/ga/atlanta/chamblee'],['https://www.extendedstayamerica.com/hotels/ga/atlanta/chamblee'],"[""7706748766""]","[""7706748766""]",,,,,{'names': {}},{'names': {}},0.8,0.8,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.8,0.0,0.8,1.0,0.0,0.44000000000000006,0.45,-0.009999999999999953
